Jae,Delpriore,718-277-9860,jae.delpriore@delpriore.com,275,Y,N,0,LUXURY,5,6,DSCVR
Shawna,Sciacchitano,626-680-3886,ssciacchitano@hotmail.com,300,N,Y,0,LUXURY,5,6,AMEX
Joel,Cranfill,773-237-7113,joel@cranfill.com,325,N,N,0,LUXURY,5,5,VISA
Delmar,Rabe,951-765-4070,delmar_rabe@rabe.org,300,N,Y,0,SUV,5,1,AMEX
Stan,Lingard,978-952-3671,stan.lingard@lingard.com,1250,N,N,0,SUV,5,4,MC
Talitha,Smolski,410-681-9117,tsmolski@gmail.com,200,N,Y,0,LUXURY,3,2,AMEX
Rusty,Keever,732-532-1836,rusty_keever@yahoo.com,1000,N,Y,0,LUXURY,5,10,MC
Jalisa,Verdugo,773-322-4236,jalisa_verdugo@verdugo.com,1250,Y,N,0,LUXURY,5,22,VISA
Valorie,Gomzales,402-553-3056,valorie.gomzales@yahoo.com,1550,N,N,0,SUV,5,12,VISA
Idella,Magowan,212-958-1904,idella@cox.net,325,N,N,0,EXTENDED,5,32,VISA
Fannie,Oestreich,610-259-6902,fannie@oestreich.com,1420,N,N,0,SUV,5,17,VISA
Kassie,Musco,419-684-6089,kassie@musco.com,1250,N,N,0,SUV,5,3,VISA
Henry,Chimenti,609-603-1787,henry_chimenti@yahoo.com,1420,N,N,0,LUXURY,5,7,VISA
Shala,Rovack,803-860-3353,shala@rovack.com,750,N,N,0,EXTENDED,5,11,VISA
Rene,Labreche,510-458-7442,rene@cox.net,300,Y,Y,0,EXTENDED,5,9,VISA
Hyacinth,Pietrowicz,610-505-6495,hyacinth_pietrowicz@pietrowicz.org,325,N,N,0.18,EXTENDED,5,10,VISA
Merrill,Kimberlin,570-353-6518,merrill_kimberlin@aol.com,1000,N,Y,0.18,EXTENDED,5,15,VISA
Thora,Dildy,301-340-6189,tdildy@dildy.org,1000,N,Y,0.18,LUXURY,5,14,VISA
Ling,Pares,580-938-3391,ling.pares@yahoo.com,450,N,N,0.18,LUXURY,5,13,VISA
Mervin,Layel,212-521-3381,mervin.layel@aol.com,1325,Y,N,0.2,SUV,5,19,VISA
Joi,Gjerde,406-419-8990,jgjerde@aol.com,1000,Y,Y,0.2,SUV,5,52,VISA
Shelby,Belovs,201-795-5693,shelby.belovs@belovs.com,1115,Y,N,0.2,SUV,5,9,VISA
Rory,Feast,617-410-7168,rory@cox.net,1000,N,Y,0.2,LUXURY,5,7,VISA
Steven,Vasi,812-494-8048,steven_vasi@gmail.com,1250,N,N,0.25,LUXURY,5,8,VISA
Jonas,Ingber,734-935-3911,jonas_ingber@ingber.org,1000,N,Y,0.25,LUXURY,5,8,AMEX
Deeann,Cassarubias,972-366-1620,deeann_cassarubias@aol.com,1500,Y,Y,0.3,LUXURY,5,6,DSCVR
Gayle,Derbyshire,405-666-3355,gayle@yahoo.com,275,Y,N,0.1,SUV,5,6,VISA
Merideth,Cheeseboro,952-887-5004,merideth@gmail.com,1325,Y,N,0,SUV,5,7,VISA
Marshall,Marchese,337-437-7888,marshall@marchese.com,1000,N,Y,0,EXTENDED,5,19,VISA
Maryjo,Gaete,972-665-4060,maryjo_gaete@aol.com,1000,N,Y,0,LUXURY,5,31,VISA
Thuy,Mcgann,831-768-1104,thuy@mcgann.org,1000,N,Y,0.25,MID-CAR,5,29,VISA
Markus,Romiro,215-633-9373,mromiro@cox.net,1420,N,N,0.2,MID-CAR,5,25,VISA
Ludivina,Sebranek,732-675-8013,ludivina.sebranek@aol.com,750,Y,N,0.15,EXTENDED,5,21,VISA
Rachal,Overturf,925-789-1049,rachal@gmail.com,1325,N,N,0.18,EXTENDED,5,24,VISA
Michale,Federici,408-770-5104,michale_federici@aol.com,1250,N,N,0,EXTENDED,5,1,VISA
Sade,Harnist,610-925-2549,sade_harnist@harnist.org,1050,N,N,0,EXTENDED,5,1,VISA
Shira,Lentsch,719-496-2013,slentsch@lentsch.com,1420,Y,N,0,SUV,5,1,VISA
Eusebio,Bodford,920-762-8635,eusebio.bodford@hotmail.com,1550,Y,N,0,SUV,5,1,MC
Loren,Baba,215-570-3369,loren.baba@yahoo.com,1550,Y,N,0,SUV,5,9,MC
Diamond,Abramson,850-802-4699,diamond_abramson@gmail.com,1420,N,N,0,CAR,5,9,MC
Sharee,Lindy,585-400-3262,sharee_lindy@cox.net,1250,N,N,0,CAR,5,1,DSCVR
Gigi,Schouten,248-319-3450,gigi@schouten.org,750,N,N,0,CAR,5,10,MC
Erna,Ruvalcaba,440-432-7082,erna@ruvalcaba.org,1550,N,N,0,CAR,5,10,VISA
Evette,Fredregill,570-713-1227,evette.fredregill@fredregill.com,195,N,N,0,CAR,5,11,MC
Johna,Scheffler,620-970-5404,johna_scheffler@scheffler.com,250,Y,N,0,CAR,5,17,MC
Mammie,Klebanoff,908-472-8519,mklebanoff@klebanoff.com,1050,N,N,0,SUV,5,18,MC
Kristyn,Sellers,979-573-3798,kristyn_sellers@yahoo.com,1115,N,N,0,SUV,5,14,VISA
Reda,Budine,513-322-7254,reda@hotmail.com,1420,N,N,0,EXTENDED,5,3,VISA
Myra,Lierman,301-714-8774,mlierman@aol.com,1550,N,N,0,MID-CAR,5,8,VISA
Lela,Ercolano,330-241-9578,lela.ercolano@ercolano.org,1250,N,N,0,MID-CAR,5,6,AMEX
Bradford,Eshenbrenner,717-752-8980,beshenbrenner@yahoo.com,1550,Y,N,0,MID-CAR,5,6,VISA
Sumiko,Mclaird,410-786-1347,sumiko@mclaird.com,1500,Y,Y,0.18,EXTENDED,5,5,VISA
Daina,Landfried,207-860-4396,daina.landfried@yahoo.com,300,N,Y,0.18,EXTENDED,5,1,VISA
Dawne,Meister,718-737-4401,dmeister@meister.org,275,N,N,0.18,EXTENDED,1,4,VISA
Edgar,Barnett,513-371-2755,edgar_barnett@hotmail.com,1325,N,N,0.18,EXTENDED,5,2,VISA
Nichole,Dykema,908-695-9205,nichole@hotmail.com,1550,N,N,0.2,MID-CAR,5,10,VISA
Shameka,Gebhardt,781-874-1864,shameka_gebhardt@gebhardt.com,300,N,Y,0.2,SUV,5,22,VISA
Lawrence,Potthoff,781-253-2018,lawrence.potthoff@yahoo.com,1000,N,Y,0.2,SUV,5,12,VISA
Sharell,Fillyaw,415-839-2665,sharell_fillyaw@aol.com,1250,Y,N,0.2,MID-CAR,5,32,VISA
Rachele,Gollin,201-247-7598,rachele@hotmail.com,1550,Y,N,0.25,SUV,5,17,VISA
Lesha,Orrell,408-867-7950,lorrell@gmail.com,200,N,Y,0.25,SUV,5,3,VISA
Stacy,Benedicto,410-241-9694,stacy_benedicto@benedicto.org,450,N,N,0.3,SUV,5,7,VISA
Sabine,Hiney,201-881-9066,sabine.hiney@yahoo.com,1325,N,N,0.1,MID-CAR,5,11,VISA
Herschel,Boettcher,856-890-5655,herschel@boettcher.org,200,N,Y,0,MID-CAR,5,9,VISA
Hilton,Shermer,732-248-3693,hilton.shermer@shermer.com,1325,Y,N,0,MID-CAR,5,10,VISA
Hung,Stanbaugh,215-914-9676,hstanbaugh@cox.net,200,N,Y,0,SUV,5,15,VISA
Wonda,Dinsmore,510-447-4944,wdinsmore@hotmail.com,200,N,Y,0.25,EXTENDED,5,14,AMEX
Leroy,Pelo,907-698-8997,leroy_pelo@yahoo.com,300,N,Y,0.2,MID-CAR,5,13,VISA
Claudie,Dee,513-640-8361,claudie@dee.com,300,N,Y,0.15,MID-CAR,5,19,AMEX
Gloria,Dorff,215-613-7782,gdorff@dorff.org,325,N,N,0.18,SUV,5,52,MC
Trinidad,Parthemore,410-340-3999,trinidad_parthemore@parthemore.com,1325,Y,N,0,EXTENDED,5,9,MC
Blanch,Nicolet,760-440-6643,bnicolet@yahoo.com,1000,Y,Y,0,EXTENDED,5,7,VISA
Micah,Mccraw,734-296-2760,micah@hotmail.com,1250,N,N,0,EXTENDED,5,8,VISA
Tuan,Moorhouse,518-268-9724,tmoorhouse@yahoo.com,250,N,N,0,EXTENDED,5,8,VISA
Kiera,Gunby,318-884-2298,kiera@aol.com,1000,N,Y,0,CAR,5,6,VISA
Tamika,Calaway,813-811-7706,tamika_calaway@gmail.com,300,N,Y,0,CAR,5,6,VISA
Robin,Pittinger,228-484-7528,robin@aol.com,2200,N,Y,0,CAR,5,7,VISA
Cammie,Eichert,808-793-9579,cammie@yahoo.com,1420,N,N,0,CAR,5,19,VISA
Mittie,Scherer,314-397-9090,mittie_scherer@scherer.com,450,Y,N,0,SUV,5,31,VISA
Claire,Steinbach,216-716-4063,claire_steinbach@hotmail.com,1250,Y,N,0,CAR,5,29,VISA
Hassie,Czerwinski,410-745-4905,hczerwinski@gmail.com,200,N,Y,0,CAR,5,25,VISA
Keith,Ruleman,907-602-5597,keith_ruleman@aol.com,275,N,N,0,CAR,5,21,VISA
Flossie,Alvarenga,352-694-6606,flossie.alvarenga@alvarenga.org,1250,N,N,0,SUV,5,24,VISA
Marcellus,Northway,215-578-6216,marcellus.northway@gmail.com,1000,N,Y,0,MID-CAR,5,1,VISA
Deangelo,Milam,516-268-1977,deangelo@hotmail.com,275,N,N,0,MID-CAR,5,1,VISA
Janett,Delarge,407-708-1074,janett@gmail.com,300,N,Y,0,EXTENDED,5,1,VISA
Cedrick,Galetta,401-348-1333,cedrick@aol.com,250,Y,N,0,SUV,5,1,VISA
Melvina,Venezia,760-629-4807,melvina@venezia.com,1550,N,N,0.18,MID-CAR,5,9,VISA
Kemberly,Kill,301-290-4432,kkill@cox.net,1400,N,Y,0.18,MID-CAR,5,9,VISA
Gwen,Kadish,203-333-5466,gwen@aol.com,1000,N,Y,0.18,MID-CAR,5,1,VISA
Nathanial,Cipro,719-906-7984,nathanial.cipro@cipro.org,300,N,Y,0.18,MID-CAR,5,10,DSCVR
Yoshie,Gloe,630-947-4495,yoshie@hotmail.com,195,N,N,0.2,EXTENDED,1,10,VISA
Kira,Mccallie,323-877-4676,kira@aol.com,1420,N,N,0.2,MID-CAR,5,11,VISA
Leisha,Mcclane,973-619-7436,lmcclane@hotmail.com,1250,Y,N,0.2,MID-CAR,5,17,MC
Brenda,Kreiser,305-289-2474,brenda@kreiser.com,325,N,N,0.2,MID-CAR,5,18,VISA
Melodie,Hagadorn,719-792-3982,melodie_hagadorn@gmail.com,325,N,N,0.25,EXTENDED,5,14,VISA
Josue,Krzeminski,973-775-2650,josue.krzeminski@aol.com,1250,N,N,0.25,EXTENDED,5,3,VISA
Isadora,Carruth,352-527-5876,isadora.carruth@yahoo.com,1115,N,N,0.3,EXTENDED,5,8,VISA
Shelli,Henderson,210-877-5429,shelli.henderson@cox.net,750,Y,N,0.1,EXTENDED,5,6,VISA
Zonia,Dunemann,212-669-7048,zonia.dunemann@yahoo.com,750,Y,N,0,MID-CAR,5,6,VISA
Idella,Landen,812-463-6513,idella.landen@landen.org,1000,Y,Y,0,MID-CAR,5,5,VISA
Hue,Bulls,858-391-9270,hbulls@gmail.com,275,N,N,0,MID-CAR,5,1,VISA
Reiko,Lefkowitz,973-767-2215,reiko.lefkowitz@cox.net,250,N,N,0.25,MID-CAR,5,4,VISA
Joella,Diza,410-591-7805,joella_diza@gmail.com,1550,N,N,0.2,MID-CAR,5,2,DSCVR
Kori,Vlloa,610-717-2366,kori.vlloa@aol.com,300,Y,Y,0.15,MID-CAR,5,10,DSCVR
Tommie,Herschaft,212-977-7251,tommie_herschaft@herschaft.org,300,Y,Y,0.18,MID-CAR,5,22,DSCVR
Mirta,Koehler,586-875-4748,mirta_koehler@gmail.com,325,Y,N,0,SUV,5,12,MC
Pearl,Gillon,608-368-6791,pearl.gillon@cox.net,1050,N,N,0,SUV,5,32,MC
Chantel,Goetze,270-237-2606,cgoetze@gmail.com,1115,N,N,0,MID-CAR,5,17,VISA
Nida,Baltzell,215-835-8196,nida@aol.com,1000,N,Y,0,MID-CAR,5,3,MC
Senaida,Sagun,814-523-5918,senaida_sagun@cox.net,1250,N,N,0,EXTENDED,5,7,MC
Jerrell,Steeves,602-957-4379,jerrell.steeves@aol.com,1420,Y,N,0,SUV,5,11,VISA
Lana,Hyun,410-341-1672,lana_hyun@hyun.com,1420,N,N,0,MID-CAR,5,9,MC
Lorean,Golec,508-890-4851,lorean_golec@cox.net,1000,N,Y,0,MID-CAR,5,10,VISA
Drusilla,Scheitlin,610-898-1483,drusilla.scheitlin@cox.net,1000,N,Y,0,EXTENDED,5,15,VISA
Velia,Toenges,732-806-5580,velia.toenges@toenges.org,300,Y,Y,0,EXTENDED,5,14,VISA
Tajuana,Kuban,410-906-2396,tajuana_kuban@aol.com,1000,Y,Y,0,EXTENDED,5,13,VISA
Katelin,Mattis,616-745-1002,katelin@mattis.com,200,Y,Y,0,EXTENDED,5,19,VISA
Hipolito,Rothrock,213-975-5734,hrothrock@hotmail.com,1000,N,Y,0,MID-CAR,5,52,VISA
Jaqueline,Ahlfield,949-202-8815,jaqueline_ahlfield@aol.com,1000,N,Y,0,MID-CAR,5,9,VISA
Carol,Shanks,919-339-3248,carol_shanks@shanks.com,1500,N,Y,0,MID-CAR,1,7,VISA
Machelle,Ada,205-868-7958,machelle@gmail.com,200,N,Y,0,SUV,5,8,VISA
Anabel,Tripp,845-248-8804,atripp@tripp.com,1325,N,N,0,MID-CAR,5,8,VISA
Odis,Courchine,207-538-9155,odis_courchine@courchine.com,1250,Y,N,0.18,MID-CAR,1,6,VISA
Nicolas,Stgelais,972-771-3979,nicolas@yahoo.com,195,N,N,0.18,MID-CAR,5,6,VISA
Analisa,Gersch,269-267-7435,analisa_gersch@gmail.com,300,N,Y,0.18,MID-CAR,5,7,VISA
Carisa,Hively,212-480-9748,carisa_hively@hotmail.com,1000,N,Y,0.18,MID-CAR,5,19,VISA
Tari,Holtry,703-464-8921,tari_holtry@cox.net,1325,N,N,0.2,SUV,5,31,VISA
Bernie,Rozas,815-303-5475,bernie_rozas@cox.net,1420,N,N,0.2,MID-CAR,5,29,VISA
Nick,Speciale,631-578-5243,nick.speciale@hotmail.com,750,Y,N,0.2,EXTENDED,5,25,VISA
Lester,Bringard,330-522-3763,lbringard@bringard.com,1420,Y,N,0.2,MID-CAR,5,21,VISA
Ruthie,Schlarbaum,408-580-8651,ruthie_schlarbaum@schlarbaum.org,1250,N,N,0.25,MID-CAR,5,24,VISA
Henrietta,Wilkening,414-690-2137,hwilkening@yahoo.com,500,N,Y,0.25,MID-CAR,5,1,VISA
Grady,Perigo,770-650-1975,grady@perigo.com,1050,N,N,0.3,EXTENDED,5,1,VISA
Helena,Barrish,973-510-9289,helena.barrish@gmail.com,1550,N,N,0.1,EXTENDED,5,1,VISA
Edelmira,Vest,502-658-8463,edelmira.vest@hotmail.com,325,N,N,0,EXTENDED,5,1,MC
Daisy,Cimini,734-249-1343,daisy.cimini@hotmail.com,1325,N,N,0,EXTENDED,5,9,VISA
Elanor,Kearse,703-405-1435,elanor.kearse@aol.com,325,Y,N,0,MID-CAR,5,9,MC
Frank,Puckhaber,956-857-2068,frank@hotmail.com,1250,Y,N,0.25,MID-CAR,5,1,VISA
Carrol,Ravenscraft,315-262-4314,carrol_ravenscraft@ravenscraft.com,450,N,N,0.2,MID-CAR,5,10,VISA
Lavern,Paddio,303-348-9886,lavern.paddio@gmail.com,1000,N,Y,0.15,MID-CAR,5,10,VISA
Maude,Bezzo,918-380-1769,mbezzo@aol.com,1250,N,N,0.18,MID-CAR,5,11,VISA
Akilah,Kwan,719-994-2832,akilah.kwan@aol.com,1420,N,N,0,SUV,5,17,VISA
Farrah,Labarbara,508-348-9900,farrah@gmail.com,850,Y,N,0,MID-CAR,5,18,VISA
Giselle,Entinger,908-361-9786,gentinger@aol.com,1400,N,Y,0,MID-CAR,5,14,VISA
Lissa,Healy,904-736-4208,lissa.healy@aol.com,1000,N,Y,0,MID-CAR,5,3,VISA
Joel,Navappo,501-747-2106,joel.navappo@hotmail.com,1420,N,N,0,MID-CAR,5,8,VISA
Cathrine,Furgison,254-834-9588,cfurgison@gmail.com,275,N,N,0,MID-CAR,5,6,VISA
Tawna,Broadstreet,856-845-8551,tawna.broadstreet@aol.com,1500,N,Y,0,EXTENDED,5,6,VISA
Renee,Hinnen,760-578-2124,rhinnen@aol.com,750,Y,N,0,MID-CAR,5,5,VISA
Shellie,Walizer,508-226-4053,shellie.walizer@aol.com,195,Y,N,0,SUV,5,1,VISA
Hermine,Schikora,410-274-8771,hermine.schikora@schikora.com,1000,N,Y,0,SUV,5,4,VISA
Neal,Rome,619-968-6011,neal_rome@cox.net,195,N,N,0,EXTENDED,5,2,VISA
Bobby,Sidberry,715-692-3767,bobby@cox.net,1115,N,N,0,EXTENDED,5,10,VISA
Arcelia,Fyler,610-305-3257,arcelia@gmail.com,1000,N,Y,0,EXTENDED,5,22,VISA
Florencia,Lorick,818-367-2784,florick@cox.net,1250,N,N,0,EXTENDED,5,12,VISA
Brant,Benzer,973-494-9560,brant@yahoo.com,1250,N,N,0,MID-CAR,5,32,VISA
Meghan,Mcmaken,770-705-9559,mmcmaken@yahoo.com,1050,Y,N,0,MID-CAR,5,17,VISA
Shaunte,Bidner,610-230-4568,shaunte@bidner.org,1420,Y,N,0,MID-CAR,5,3,VISA
Cherish,Mebus,516-864-3614,cherish@yahoo.com,1420,N,N,0.18,MID-CAR,5,7,MC
Luz,Gan,602-909-7682,luz.gan@gan.com,325,N,N,0.18,EXTENDED,5,11,VISA
Gloria,Hunnewell,330-874-8960,gloria_hunnewell@yahoo.com,1550,N,N,0.18,SUV,5,9,VISA
Victor,Akkerman,562-442-7600,victor@gmail.com,275,N,N,0.18,MID-CAR,5,10,VISA
Alessandra,Pemelton,513-781-7388,alessandra@pemelton.org,1000,N,Y,0.2,LUXURY,2,15,VISA
Samatha,Dimling,714-285-6304,samatha.dimling@cox.net,1420,N,N,0.2,LUXURY,4,14,VISA
Domonique,Freundlich,503-367-6632,domonique.freundlich@cox.net,1000,Y,Y,0.2,LUXURY,3,13,VISA
Fredricka,Goehl,410-618-2905,fredricka.goehl@gmail.com,250,N,N,0.2,LUXURY,5,19,VISA
Etsuko,Hagens,973-964-3450,etsuko.hagens@hagens.org,200,N,Y,0.25,LUXURY,5,52,VISA
Berneice,Riordan,214-950-4401,berneice@aol.com,1000,N,Y,0.25,LUXURY,5,9,VISA
Nan,Millian,317-561-7188,nmillian@millian.com,195,N,N,0.3,LUXURY,5,7,VISA
Serina,Boutwell,415-224-6303,serina@gmail.com,450,N,N,0.1,LUXURY,5,8,DSCVR
Jeanne,Edington,419-240-6783,jeanne@yahoo.com,275,N,N,0,LUXURY,5,8,VISA
Joleen,Bonnenfant,201-409-2040,joleen@yahoo.com,1000,Y,Y,0,EXTENDED,5,6,MC
Perry,Simi,315-493-2553,psimi@cox.net,1420,N,N,0,LUXURY,5,6,VISA
Anibal,Menken,419-681-8257,anibal@menken.com,200,N,Y,0.25,LUXURY,5,7,MC
Mariann,Ratcliff,317-975-6461,mratcliff@hotmail.com,750,N,N,0.2,SUV,5,19,MC
Bev,Heindl,304-906-1130,bev_heindl@heindl.org,200,N,Y,0.15,EXTENDED,5,31,MC
Trina,Wittler,805-742-9555,twittler@yahoo.com,1550,Y,N,0.18,EXTENDED,5,29,VISA
Rene,Savoie,586-262-6484,rene_savoie@savoie.com,1550,Y,N,0,EXTENDED,5,25,VISA
Jerry,Shatswell,214-301-7789,jshatswell@aol.com,325,Y,N,0,EXTENDED,5,21,VISA
Mirna,Perruzza,228-819-7548,mirna_perruzza@yahoo.com,1325,N,N,0,SUV,5,24,VISA
Shirlee,Ohr,304-515-8552,shirlee@aol.com,195,N,N,0,SUV,5,1,MC
Lucia,Grosser,850-292-6222,lucia@grosser.org,1420,N,N,0,LUXURY,5,1,VISA
Rena,Ezzo,856-237-7526,rena.ezzo@cox.net,1050,Y,N,0,LUXURY,5,1,VISA
Connie,Gotcher,907-249-2354,connie@gotcher.org,1000,Y,Y,0,LUXURY,4,1,VISA
Polly,Zellinger,908-458-4298,polly.zellinger@cox.net,1550,Y,N,0,SUV,2,9,VISA
Nickie,Pettinato,718-767-4841,npettinato@aol.com,1115,N,N,0,SUV,5,9,VISA
Roma,Knoles,408-753-6772,roma@knoles.org,1000,N,Y,0,LUXURY,5,1,VISA
Elisha,Olbrish,414-950-8108,elisha@aol.com,250,N,N,0,LUXURY,5,10,VISA
Patsy,Hammersley,847-759-1325,patsy@cox.net,992,N,N,0,LUXURY,5,10,VISA
Stephenie,Paling,419-405-2037,stephenie_paling@cox.net,1000,Y,Y,0,SUV,5,11,VISA
Angie,Takaoka,402-832-1347,angie_takaoka@gmail.com,500,N,Y,0,EXTENDED,5,17,VISA
Lora,Buchaman,845-828-1613,lora_buchaman@buchaman.com,1325,N,N,0,SUV,5,18,VISA
Twana,Diehm,516-514-7693,tdiehm@diehm.org,1550,N,N,0,SUV,5,14,VISA
Regine,Lohn,602-981-6494,regine.lohn@yahoo.com,325,Y,N,0,LUXURY,5,3,VISA
Annelle,Nikas,802-604-2496,annelle_nikas@hotmail.com,200,Y,Y,0.18,EXTENDED,5,8,VISA
Giuseppina,Cheetham,760-454-1034,giuseppina@gmail.com,1420,Y,N,0.18,EXTENDED,5,6,VISA
Raymundo,Burback,808-731-9555,rburback@burback.com,1000,N,Y,0.18,EXTENDED,5,6,VISA
Jared,Odmark,907-536-6694,jodmark@aol.com,1250,N,N,0.18,EXTENDED,5,5,VISA
Craig,Engerman,208-990-1486,craig.engerman@hotmail.com,1250,N,N,0.2,LUXURY,5,1,VISA
Myron,Riddles,401-424-5479,mriddles@hotmail.com,750,N,N,0.2,LUXURY,5,4,VISA
Chase,Gabourel,818-570-1404,chase.gabourel@hotmail.com,1420,N,N,0.2,SUV,5,2,VISA
Natalie,Craigen,305-220-1006,natalie.craigen@gmail.com,325,Y,N,0.2,SUV,5,10,VISA
Lesia,Linton,908-516-3756,lesia.linton@aol.com,1420,N,N,0.25,SUV,5,22,AMEX
Lon,Berton,508-205-1180,lon@gmail.com,2200,N,Y,0.25,LUXURY,5,12,MC
Dionna,Rabern,978-498-5545,dionna@cox.net,992,N,N,0.3,LUXURY,5,32,VISA
Carma,Billow,602-958-6086,carma_billow@billow.org,325,N,N,0.1,LUXURY,5,17,MC
Tess,Vacio,336-323-3254,tess.vacio@yahoo.com,1420,N,N,0,LUXURY,5,3,VISA
Tamatha,Cremers,817-356-7452,tcremers@cremers.com,1000,Y,Y,0,SUV,5,7,VISA
Reginald,Perigo,818-745-9665,reginald.perigo@gmail.com,1550,Y,N,0,SUV,5,11,VISA
Catherine,Saleha,408-590-5166,catherine@yahoo.com,300,N,Y,0.25,EXTENDED,5,9,VISA
Sharonda,Mikolajczyk,973-201-5665,sharonda@mikolajczyk.com,1050,N,N,0.2,LUXURY,5,10,VISA
Silas,Fladung,307-507-6812,silas.fladung@hotmail.com,1325,N,N,0.15,MID-CAR,5,15,VISA
Brigida,Newlan,719-586-8023,brigida.newlan@hotmail.com,1550,N,N,0.18,MID-CAR,5,14,VISA
Morris,Pigford,305-201-7287,morris@hotmail.com,1000,N,Y,0,EXTENDED,5,13,VISA
Kizzie,Tropiano,256-980-1546,kizzie.tropiano@tropiano.com,1050,N,N,0,EXTENDED,5,19,VISA
Leeann,Ovall,602-661-6737,lovall@gmail.com,1000,Y,Y,0,EXTENDED,5,52,VISA
Reginia,Tags,740-624-7482,rtags@yahoo.com,275,Y,N,0,EXTENDED,5,9,VISA
Sanjuana,Waffenschmidt,248-435-6594,sanjuana@yahoo.com,275,N,N,0,SUV,5,7,VISA
Bruna,Roemer,831-330-3995,bruna_roemer@roemer.com,1115,N,N,0,SUV,5,8,VISA
Fiona,Podratz,813-348-9046,fiona.podratz@podratz.com,300,N,Y,0,SUV,5,8,VISA
Maile,Hoxsie,612-221-6264,maile_hoxsie@cox.net,450,N,N,0,CAR,5,6,VISA
Twanda,Chien,510-507-3278,twanda.chien@gmail.com,1000,Y,Y,0,CAR,5,6,VISA
Cassi,Fray,518-916-8089,cassi@aol.com,200,N,Y,0,CAR,5,7,VISA
Vicki,Grulke,562-370-5090,vicki.grulke@cox.net,275,N,N,0,CAR,5,19,VISA
Man,Massena,601-839-6427,man_massena@aol.com,1050,N,N,0,CAR,5,31,DSCVR
Denese,Vankoten,214-243-1836,denese_vankoten@gmail.com,250,N,N,0,CAR,5,29,VISA
Luther,Elfenbein,706-942-4887,luther.elfenbein@aol.com,450,N,N,0,SUV,5,25,VISA
Joselyn,Molder,718-427-2820,jmolder@aol.com,200,Y,Y,0,SUV,5,21,VISA
Shane,Keltz,908-692-7334,shane_keltz@yahoo.com,325,Y,N,0,EXTENDED,5,24,VISA
Venita,Gardley,718-487-9993,venita@hotmail.com,850,N,N,0,MID-CAR,5,1,VISA
Lavelle,Keeney,718-973-7085,lkeeney@hotmail.com,1000,N,Y,0.18,MID-CAR,5,1,VISA
Shona,Hanneman,314-784-6345,shona_hanneman@gmail.com,1000,N,Y,0.18,MID-CAR,5,1,VISA
Adrienne,Stamos,718-835-2645,adrienne@yahoo.com,1250,N,N,0.18,EXTENDED,5,1,VISA
Rhett,Heishman,415-214-5749,rhett.heishman@cox.net,325,N,N,0.18,EXTENDED,5,9,VISA
Carmen,Engelken,215-636-8638,carmen@hotmail.com,1420,N,N,0.2,EXTENDED,5,9,VISA
Lorinda,Biehn,773-415-2844,lorinda_biehn@hotmail.com,1420,Y,N,0.2,EXTENDED,5,1,VISA
Janna,Wurgler,415-373-5495,janna@cox.net,195,Y,N,0.2,MID-CAR,5,10,MC
Maurita,Jore,650-280-9183,maurita.jore@cox.net,1050,N,N,0.2,SUV,5,10,MC
Delmy,Roberge,609-867-8389,droberge@gmail.com,1250,N,N,0.25,SUV,5,11,MC
Gudrun,Chaidez,478-659-6285,gudrun.chaidez@gmail.com,1420,N,N,0.25,MID-CAR,5,17,DSCVR
Jeannette,Branscome,323-853-5519,jeannette_branscome@aol.com,1250,N,N,0.3,SUV,5,18,MC
Nella,Aronowitz,207-788-2831,naronowitz@aronowitz.org,750,N,N,0.1,SUV,5,14,VISA
Kit,Madge,310-355-5005,kit@gmail.com,1325,N,N,0,SUV,5,3,MC
Camellia,Marko,425-878-4831,camellia.marko@gmail.com,1250,Y,N,0,MID-CAR,5,8,MC
Tammera,Sedgwick,631-702-4284,tammera@sedgwick.com,250,N,N,0,MID-CAR,5,6,MC
Milan,Manfra,732-352-6467,milan_manfra@yahoo.com,1000,N,Y,0.25,MID-CAR,5,6,VISA
Monroe,Lucchetti,203-592-7668,monroe@hotmail.com,1325,N,N,0.2,SUV,5,5,VISA
Ozella,Gaillard,907-239-9708,ogaillard@gaillard.org,1115,N,N,0.15,EXTENDED,5,1,VISA
Lorna,Glanville,813-735-9163,lorna@cox.net,1000,N,Y,0.18,MID-CAR,5,4,VISA
Andera,Guardarrama,609-729-7988,aguardarrama@aol.com,2200,N,Y,0,MID-CAR,5,2,VISA
Eva,Mcmurphy,805-946-3923,eva.mcmurphy@mcmurphy.com,1325,Y,N,0,SUV,5,10,VISA
Catharine,Cuthbertson,269-860-9189,catharine@yahoo.com,1250,N,N,0,EXTENDED,5,22,VISA
Shira,Viola,802-837-9405,shira@viola.com,1000,N,Y,0,EXTENDED,5,12,VISA
Trish,Guedea,831-662-9933,trish_guedea@cox.net,1000,N,Y,0,EXTENDED,5,32,VISA
Leanora,Hoh,978-830-3014,lhoh@cox.net,1250,N,N,0,EXTENDED,5,17,VISA
Roxanna,Bergene,503-883-9380,roxanna@bergene.org,1050,Y,N,0,CAR,5,3,VISA
Illa,Braisted,252-368-5723,ibraisted@cox.net,1420,Y,N,0,CAR,5,7,VISA
Roni,Syrek,508-513-8712,roni@syrek.com,1325,Y,N,0,CAR,5,11,VISA
Jonah,Bertozzi,513-968-7645,jonah@yahoo.com,1050,N,N,0,CAR,5,9,VISA
